-3.322862625122070312e+00,-5.093630790710449219e+00,4.686232566833496094e+00,2.186260938644409180e+00,1.092366456985473633e+00,1.477188467979431152e+00,1.161422014236450195e+00,4.350746631622314453e+00,-4.962973594665527344e+00,-3.501876115798950195e+00,3.614872097969055176e-01,-1.508138895034790039e+00,1.185621738433837891e+00,-4.900440275669097900e-01
-2.131444215774536133e+00,-3.281275928020477295e-01,-8.617258071899414062e-01,-2.875012159347534180e+00,1.642193913459777832e+00,1.097634911537170410e+00,-1.601045727729797363e-01,-1.317675471305847168e+00,7.515468001365661621e-01,-8.689316362142562866e-02,4.300815582275390625e+00,-1.161934852600097656e+00,-8.863636851310729980e-01,-6.938779950141906738e-01
5.648935794830322266e+00,1.516279339790344238e+00,2.513312578201293945e+00,-1.591776251792907715e+00,1.415273547172546387e+00,3.425116062164306641e+00,-1.385453820228576660e+00,2.613776028156280518e-01,-6.468988656997680664e-01,-1.450721502304077148e+00,-1.189029932022094727e+00,-1.811519384384155273e+00,-2.524361133575439453e+00,-3.948294401168823242e+00
1.027256011962890625e+00,-2.498517036437988281e+00,-1.530260443687438965e+00,-3.092572927474975586e+00,-4.603565692901611328e+00,4.577055931091308594e+00,1.039206981658935547e+00,1.055502176284790039e+00,-3.835383355617523193e-01,1.773271411657333374e-01,1.947091937065124512e+00,4.258131504058837891e+00,-2.182127237319946289e+00,-9.372323155403137207e-01
1.350423336029052734e+00,1.896044850349426270e+00,2.564927577972412109e+00,-1.051014542579650879e+00,-3.999393224716186523e+00,-9.558268785476684570e-01,4.544673860073089600e-01,6.985685229301452637e-01,-1.441409230232238770e+00,-1.415248155593872070e+00,1.797770380973815918e+00,3.787350356578826904e-01,5.424737334251403809e-01,7.407474517822265625e-01
1.624664783477783203e+00,7.690814137458801270e-02,2.530375957489013672e+00,3.453094244003295898e+00,-2.025054216384887695e+00,-1.164967775344848633e+00,-5.165753364562988281e-01,-7.934496551752090454e-02,-2.111878395080566406e+00,-1.028474807739257812e+00,-1.775328040122985840e+00,2.958830595016479492e+00,-2.524264156818389893e-01,2.541064321994781494e-01
1.916674375534057617e+00,7.895920276641845703e-01,-1.669807910919189453e+00,2.122233390808105469e+00,3.099588453769683838e-01,-7.655978202819824219e-01,2.018528461456298828e+00,-2.232945114374160767e-01,-1.602342009544372559e+00,4.125857353210449219e+00,-2.258902549743652344e+00,4.678707122802734375e-01,-6.369688361883163452e-02,-8.142125010490417480e-01
-1.618092320859432220e-02,-1.089226961135864258e+00,7.453760504722595215e-01,3.753351449966430664e+00,-1.129741191864013672e+00,-7.709644436836242676e-01,7.080382108688354492e-02,5.757181644439697266e-01,1.063135623931884766e+00,1.489177346229553223e+00,1.584048748016357422e+00,2.941927671432495117e+00,-1.445564746856689453e+00,-1.927631855010986328e+00
-1.505842924118041992e+00,2.831667102873325348e-02,-2.005476951599121094e-01,-7.106261700391769409e-02,-1.344127297401428223e+00,-2.799940824508666992e+00,-5.226181983947753906e+00,4.501528739929199219e+00,2.883092403411865234e+00,1.203565597534179688e+00,1.476838231086730957e+00,1.519802212715148926e+00,5.623635292053222656e+00,-4.313794612884521484e+00
-1.124579310417175293e+00,-1.909416867420077324e-03,-6.983756422996520996e-01,2.324742555618286133e+00,-4.942558109760284424e-01,-1.823656558990478516e-01,2.278510570526123047e+00,1.704304814338684082e+00,2.005800247192382812e+00,-2.084280490875244141e+00,-1.023268818855285645e+00,5.579707771539688110e-02,-1.250813305377960205e-01,-1.296217799186706543e+00
-3.841615438461303711e+00,5.559916973114013672e+00,1.354426860809326172e+00,8.201040029525756836e-01,8.626785278320312500e-01,3.522328436374664307e-01,-1.107201695442199707e+00,6.938284635543823242e-01,2.715087413787841797e+00,-4.880806446075439453e+00,-2.653962612152099609e+00,-4.639123380184173584e-02,1.154016017913818359e+00,-8.853755593299865723e-01
-3.541277647018432617e-01,-5.296032875776290894e-02,-1.238323926925659180e+00,1.533337354660034180e+00,1.208829045295715332e+00,1.093094110488891602e+00,5.307120084762573242e-01,1.809237003326416016e+00,2.234244346618652344e+00,-1.381677508354187012e+00,4.757498204708099365e-02,-2.575936079025268555e+00,-2.666406393051147461e+00,3.441314399242401123e-01
1.784676015377044678e-01,-1.209855556488037109e+00,-9.284227490425109863e-01,2.977728545665740967e-01,2.052159786224365234e+00,-5.524643659591674805e-01,-1.112954020500183105e+00,-1.031944006681442261e-01,9.834244847297668457e-01,-2.576196193695068359e-01,1.461830735206604004e-02,-1.234776616096496582e+00,-2.555054664611816406e+00,5.792413353919982910e-01
-4.023820161819458008e-01,2.676921151578426361e-02,-1.460139393806457520e+00,3.398798704147338867e-01,1.462456941604614258e+00,1.762223720550537109e+00,-4.322826862335205078e+00,-4.815812587738037109e+00,1.924841552972793579e-01,-9.712785482406616211e-01,1.388454198837280273e+00,6.223115324974060059e-01,7.884942889213562012e-01,3.252849578857421875e-01
