-5.347907066345214844e+00,4.534390449523925781e+00,-6.243904232978820801e-01,2.901978015899658203e+00,2.912481307983398438e+00,-2.585492283105850220e-02,2.036933898925781250e+00,1.469275832176208496e+00,9.028018116950988770e-01,-2.798813343048095703e+00,-7.477769255638122559e-01,-1.696626186370849609e+00,-1.274074912071228027e+00,-4.352660655975341797e+00
1.813376188278198242e+00,-4.308683276176452637e-01,1.474803090095520020e+00,-7.847118854522705078e+00,2.768050670623779297e+00,3.331659078598022461e+00,3.459181547164916992e+00,-2.877122759819030762e-01,-5.720429897308349609e+00,2.970147728919982910e-01,5.398419871926307678e-02,2.370138168334960938e+00,-1.930577516555786133e+00,-2.310652732849121094e-01
-1.683522164821624756e-01,2.160632848739624023e+00,-6.046217918395996094e+00,2.604276657104492188e+00,-3.066172361373901367e+00,1.174082279205322266e+00,1.185612156987190247e-01,2.028397321701049805e+00,9.178728461265563965e-01,1.437992215156555176e+00,2.413424730300903320e+00,-1.587042808532714844e+00,2.688849210739135742e+00,-2.376396805047988892e-01
2.026448965072631836e+00,-3.865290164947509766e+00,2.497358560562133789e+00,-2.020783424377441406e+00,1.066850423812866211e+00,-1.258203148841857910e+00,-1.580096244812011719e+00,3.681429862976074219e+00,-6.764215230941772461e-01,1.270131587982177734e+00,-3.110343933105468750e+00,2.683159112930297852e+00,2.468192338943481445e+00,-1.358485937118530273e+00
2.888622283935546875e+00,2.875267028808593750e+00,-4.938221573829650879e-01,-8.351482152938842773e-01,-5.460978150367736816e-01,-1.688607811927795410e+00,-2.328080415725708008e+00,-3.500382661819458008e+00,-3.197557449340820312e+00,-3.295318841934204102e+00,-1.502717852592468262e+00,2.991258144378662109e+00,2.698585748672485352e+00,1.103314042091369629e+00
6.686164140701293945e-01,5.060795783996582031e+00,2.808243036270141602e+00,-3.702583789825439453e+00,-3.176372289657592773e+00,-2.765956163406372070e+00,6.949194669723510742e-01,3.309118032455444336e+00,2.273091077804565430e-01,-1.968971341848373413e-01,5.909476876258850098e-01,9.748272895812988281e-01,-1.986326336860656738e+00,2.832152843475341797e-01
1.380544185638427734e+00,1.312293887138366699e+00,-1.309245586395263672e+00,-7.210044264793395996e-01,-2.926738262176513672e+00,2.166204214096069336e+00,-1.103621959686279297e+00,6.526474356651306152e-01,-4.407695770263671875e+00,-1.552544832229614258e+00,4.905838489532470703e+00,-1.320162296295166016e+00,4.074306488037109375e+00,-3.259941637516021729e-01
2.763798227533698082e-03,-1.379127979278564453e+00,2.761812210083007812e-01,2.381201744079589844e+00,-3.213371753692626953e+00,2.071977376937866211e+00,-1.900527954101562500e+00,3.901405930519104004e-01,7.491024136543273926e-01,9.774386286735534668e-01,5.285463333129882812e-01,2.479064762592315674e-01,3.086262702941894531e+00,-3.563295364379882812e+00
-6.973665356636047363e-01,8.426177501678466797e-02,2.678658962249755859e+00,-3.829723969101905823e-02,-7.377958893775939941e-01,-6.714729070663452148e-01,-3.265111446380615234e+00,-2.348704338073730469e+00,-1.731296539306640625e+00,2.915274143218994141e+00,1.685768246650695801e+00,9.964700937271118164e-01,-1.675576269626617432e-01,2.770930290222167969e+00
-3.443487286567687988e-01,-1.169657111167907715e+00,1.550111055374145508e+00,1.434866309165954590e+00,5.243878960609436035e-01,6.613249778747558594e-01,-2.179928779602050781e+00,5.481027960777282715e-01,-9.293520450592041016e-01,-8.539699316024780273e-01,-1.396251559257507324e+00,-3.997879743576049805e+00,1.154083013534545898e+00,-1.694239497184753418e+00
-3.152769327163696289e+00,6.793901324272155762e-02,-1.657085537910461426e+00,1.331450819969177246e+00,-2.661405563354492188e+00,-4.296492099761962891e+00,3.023656845092773438e+00,-1.295590519905090332e+00,9.986198544502258301e-01,-2.414476156234741211e+00,2.624005079269409180e+00,2.757025957107543945e-01,3.551710605621337891e+00,2.249750852584838867e+00
-1.824884116649627686e-02,9.687798023223876953e-01,6.636193990707397461e-01,1.558987975120544434e+00,1.589329004287719727e+00,-4.971080124378204346e-01,-6.406906843185424805e-01,3.008571863174438477e-01,4.598515331745147705e-01,-3.372717142105102539e+00,-2.352543324232101440e-01,-3.224685907363891602e+00,1.383055090904235840e+00,1.707524776458740234e+00
-3.738185644149780273e+00,-2.595045328140258789e+00,-1.999994874000549316e+00,-2.524870395660400391e+00,1.001927614212036133e+00,5.504038184881210327e-03,1.236179471015930176e+00,4.750612378120422363e-01,2.405721902847290039e+00,1.122216939926147461e+00,3.005831718444824219e+00,1.597855806350708008e+00,1.141024112701416016e+00,-3.003827095031738281e+00
-1.695383071899414062e+00,8.527217507362365723e-01,-1.346551179885864258e+00,-1.334133863449096680e+00,8.205385804176330566e-01,5.799525976181030273e-01,9.039279222488403320e-01,-2.154523134231567383e+00,2.520303010940551758e+00,-1.051555275917053223e+00,7.389888763427734375e-01,3.309847354888916016e+00,-3.055009126663208008e+00,2.822333812713623047e+00
