1.289995312690734863e+00,-6.739590644836425781e+00,3.114715516567230225e-01,8.958395957946777344e+00,2.119866847991943359e+00,3.270620107650756836e+00,-3.771372079849243164e+00,-2.058077573776245117e+00,1.076068207621574402e-01,-4.871858358383178711e-01,-1.702871203422546387e+00,-8.709348440170288086e-01,-8.478147983551025391e-01,-3.006314635276794434e-01
-2.157012462615966797e+00,-5.563659667968750000e+00,8.473755121231079102e-01,-1.432030916213989258e+00,-7.311023235321044922e+00,3.128953456878662109e+00,2.239542245864868164e+00,3.591315150260925293e-01,1.174642682075500488e+00,6.753839850425720215e-01,1.838240146636962891e+00,6.125120639801025391e+00,-4.499971866607666016e+00,-3.221071481704711914e+00
2.470843791961669922e+00,2.428473949432373047e+00,4.720090389251708984e+00,-3.950097799301147461e+00,-1.490262389183044434e+00,-3.662060022354125977e+00,-2.504685401916503906e+00,4.081788957118988037e-01,6.278899312019348145e-02,-2.572650194168090820e+00,-5.923686921596527100e-02,2.011548519134521484e+00,2.155683040618896484e+00,3.153885602951049805e-01
2.921787261962890625e+00,-2.563873767852783203e+00,9.798407554626464844e-03,2.349378108978271484e+00,-2.311169624328613281e+00,-3.167544841766357422e+00,2.151057958602905273e+00,2.770361661911010742e+00,2.826864719390869141e-01,6.715791821479797363e-01,-4.921902418136596680e-01,8.047931790351867676e-01,-4.595669507980346680e-01,3.721993565559387207e-01
3.863459587097167969e+00,-3.211206912994384766e+00,-3.432405233383178711e+00,-2.656661987304687500e+00,-8.787206411361694336e-01,5.081564188003540039e-01,-4.428494930267333984e+00,3.809591054916381836e+00,2.091767549514770508e+00,1.210626959800720215e+00,1.534079909324645996e+00,1.066708445549011230e+00,1.631442189216613770e+00,1.064685344696044922e+00
2.237429618835449219e+00,-6.599217057228088379e-01,-2.506794214248657227e+00,-4.258233547210693359e+00,4.893065452575683594e+00,6.256743073463439941e-01,6.804573535919189453e-01,1.445583820343017578e+00,2.728348493576049805e+00,1.671985864639282227e+00,4.414741516113281250e+00,-5.683071613311767578e+00,-2.400620222091674805e+00,-5.664425492286682129e-01
5.986319482326507568e-02,3.475380837917327881e-01,-6.242478847503662109e+00,1.501008272171020508e+00,2.806024789810180664e+00,1.102524280548095703e+00,-3.658057212829589844e+00,-4.303119659423828125e+00,3.196213006973266602e+00,1.302159786224365234e+00,8.704656958580017090e-01,2.852400839328765869e-01,9.129192233085632324e-01,1.013564825057983398e+00
-2.127934455871582031e+00,3.712338209152221680e+00,-3.812702655792236328e+00,2.509441137313842773e+00,3.274503231048583984e+00,1.361450314521789551e+00,-1.147921323776245117e+00,2.485302686691284180e+00,1.626394391059875488e+00,3.678728103637695312e+00,-3.799672842025756836e+00,-4.999216794967651367e-01,-1.494361519813537598e+00,-1.444281697273254395e+00
8.275230526924133301e-01,8.302239179611206055e-01,2.532547235488891602e+00,-1.644450783729553223e+00,3.431416988372802734e+00,2.285960435867309570e+00,5.767985582351684570e-01,1.122254490852355957e+00,4.767311096191406250e+00,-6.454980373382568359e+00,-2.270591497421264648e+00,4.677912220358848572e-02,-1.710926771163940430e+00,-3.756756782531738281e+00
-2.502099752426147461e+00,4.123922348022460938e+00,-3.460609197616577148e+00,-1.478987745940685272e-03,-1.064961314201354980e+00,1.559825181961059570e+00,1.103200465440750122e-01,1.010453820228576660e+00,-3.614040851593017578e+00,-1.618329644203186035e+00,-1.140719413757324219e+00,-2.096881903707981110e-02,1.084621995687484741e-01,-6.235565543174743652e-01
-3.277847528457641602e+00,2.007113695144653320e+00,1.823547631502151489e-01,-6.550462841987609863e-01,1.831517577171325684e+00,1.053343415260314941e+00,-1.758833527565002441e-01,-7.072641253471374512e-01,-9.622508883476257324e-01,-8.023796081542968750e-01,1.255769848823547363e+00,8.259837031364440918e-01,-4.196982383728027344e-01,4.725315868854522705e-01
-3.064809083938598633e+00,1.158876419067382812e+00,-5.150040984153747559e-01,-1.863981366157531738e+00,-8.119954913854598999e-02,-2.378873586654663086e+00,-1.469398140907287598e+00,1.696751117706298828e+00,1.438908457756042480e+00,3.792863711714744568e-02,7.295321226119995117e-01,1.906808376312255859e+00,6.267775058746337891e+00,-5.620944499969482422e+00
-2.437761545181274414e+00,5.503755062818527222e-02,3.494216501712799072e-01,-2.993679344654083252e-01,-7.106623649597167969e-01,-3.389057874679565430e+00,1.197295546531677246e+00,-2.725138902664184570e+00,4.171126484870910645e-01,9.476054459810256958e-02,4.233413636684417725e-01,3.457574367523193359e+00,-7.226493358612060547e-01,3.433277010917663574e-01
-1.689088582992553711e+00,-5.927146673202514648e-01,-1.004394054412841797e+00,3.262546658515930176e-02,-3.585988283157348633e-01,-1.866635799407958984e+00,1.474465250968933105e+00,-2.518584489822387695e+00,-2.271022647619247437e-01,-2.210355997085571289e+00,1.717743039131164551e+00,2.459485232830047607e-01,1.882874965667724609e+00,4.130225181579589844e+00
