3.196094512939453125e+00,-9.829953312873840332e-01,-2.210708379745483398e+00,-3.034631907939910889e-01,-1.188791632652282715e+00,1.927035331726074219e+00
-6.824311017990112305e-01,-3.112663507461547852e+00,3.565666437149047852e+00,1.607606410980224609e+00,-2.302784025669097900e-01,5.116957426071166992e-02
-2.358484506607055664e+00,2.732844829559326172e+00,1.258107185363769531e+00,5.273299813270568848e-01,-3.104868531227111816e-01,7.772956788539886475e-02
4.013694226741790771e-01,1.628764271736145020e+00,1.185480475425720215e+00,3.150787830352783203e+00,-3.608855724334716797e+00,-2.665760993957519531e+00
-1.977975070476531982e-01,-6.898759305477142334e-02,-1.315225064754486084e-01,-1.904302597045898438e+00,-3.701503038406372070e+00,1.562180042266845703e+00
3.407023429870605469e+00,2.087725639343261719e+00,3.301865339279174805e+00,-3.203286647796630859e+00,-1.083514928817749023e+00,-2.575999736785888672e+00
